season_id,season_name,season_year,season_url,candidate_name,gender_raw,age_raw,profession_raw,final_position_raw,final_exit_order,final_exit_order_normalized,departure_day_raw,departure_description_raw,departure_type_normalized,departure_category,departure_model_category,departure_classification_reason,needs_departure_enrichment,departure_is_definitive,returned_to_game,first_exit_order,second_exit_order,returned_after_medical_replacement,same_day_exit_group,exit_order_ambiguity,exit_order_review_required,analysis_exit_order,analysis_exit_rule,all_cause_exit_event,censored_at_end,source_row_number,scraped_at,candidate_name_normalized,candidate_season_key,had_temporary_elimination,first_exit_type,first_exit_model_category,first_exit_description,final_exit_type,final_exit_model_category,final_exit_description,model_exit_order,model_exit_type,model_exit_category,physical_score_previous,physical_score_justification,physical_score_sources,local_enrichment_performed,external_research_performed,age,age_source_type,age_review_status,gender_normalized,gender_local_evidence,gender_confidence,gender_review_status,profession_normalized,profession_local_evidence,profession_confidence,profession_review_status,profile_documentation_sufficient,local_evidence_fields_reviewed,physical_score_confidence,physical_score_reviewer_status,external_research_required,enrichment_status,enrichment_notes,physical_zero_reason,age_confidence,physical_positive_reason,physical_score_based_on_profession_only,manual_physical_score,physical_score,physical_score_source
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Marie-France,,49 ans,,"Éliminée [ 50 ] [source secondaire souhaitée] , [ 51 ] [source secondaire souhaitée] , [ 52 ] [source secondaire souhaitée]",10,0.391304,,"Éliminée [ 50 ] [source secondaire souhaitée] , [ 51 ] [source secondaire souhaitée] , [ 52 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,10,,False,,False,False,10.0,STANDARD,1,False,10,2026-07-21T03:43:47.155586,marie-france,KL32::marie-france,,,,,,,,,,,0.0,"Réaudit strict : le score antérieur reposait principalement sur un métier manuel, actif ou une preuve sportive trop vague. Aucune preuve suffisante de sport intensif, compétitif, d’entraînement soutenu ou de musculature athlétique.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Bouchère : métier manuel impliquant station debout, manutention et gestes physiques répétés. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 49 ans, profession Bouchère.",True,True,49.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Marie-France présente le candidat dans la catégorie FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Bouchère,Marie-France — profession : Bouchère.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,STRICT_REAUDIT_NO_SUFFICIENT_ATHLETIC_EVIDENCE,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Hadja,,28 ans,,"Éliminée [ 53 ] [source secondaire souhaitée] , [ 54 ] [source secondaire souhaitée] , [ 55 ] [source secondaire souhaitée] , [ 56 ] [source secondaire souhaitée]",11,0.434783,,"Éliminée [ 53 ] [source secondaire souhaitée] , [ 54 ] [source secondaire souhaitée] , [ 55 ] [source secondaire souhaitée] , [ 56 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,11,,False,,False,False,11.0,STANDARD,1,False,11,2026-07-21T03:43:47.155586,hadja,KL32::hadja,,,,,,,,,,,1.0,Handballeuse : pratique sportive indiquée comme activité principale. Cet élément satisfait le critère positif.,"https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Handballeuse : pratique sportive indiquée comme activité principale. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 28 ans, profession Handballeuse.",True,True,28.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Hadja présente le candidat dans la catégorie FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Handballeuse,Hadja — profession : Handballeuse.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,,HIGH,DIRECT_PHYSICAL_PROFESSION,,1,1,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Bertrand-Kamal († décédé avant la finale),,30 ans,,"Éliminé [ 57 ] , [ 58 ] , [ 59 ] , [ 60 ]",12,0.478261,,"Éliminé [ 57 ] , [ 58 ] , [ 59 ] , [ 60 ]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,12,,False,,False,False,12.0,STANDARD,1,False,12,2026-07-21T03:43:47.155586,bertrand-kamal († décédé avant la finale),KL32::bertrand-kamal († décédé avant la finale),,,,,,,,,,,1.0,Il a travaillé comme animateur sportif et pratiquait également la danse. Cet élément satisfait le critère positif.,"https://kohlanta.fandom.com/fr/wiki/Bertrand-Kamal_Loudrhiri | Il a travaillé comme animateur sportif et pratiquait également la danse. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 30 ans, profession Animateur.",True,True,30.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil de Bertrand-Kamal († décédé avant la finale) présente le candidat dans la catégorie MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Animateur,Bertrand-Kamal († décédé avant la finale) — profession : Animateur.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,,HIGH,DIRECT_PHYSICAL_PROFESSION,,1,1,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Joaquina,,38 ans,,"Éliminée [ 61 ] [source secondaire souhaitée] , [ 62 ] [source secondaire souhaitée] , [ 63 ] [source secondaire souhaitée] , [ 64 ]",13,0.521739,,"Éliminée [ 61 ] [source secondaire souhaitée] , [ 62 ] [source secondaire souhaitée] , [ 63 ] [source secondaire souhaitée] , [ 64 ]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,13,,False,,False,False,13.0,STANDARD,1,False,13,2026-07-21T03:43:47.155586,joaquina,KL32::joaquina,,,,,,,,,,,0.0,"Réaudit strict : le score antérieur reposait principalement sur un métier manuel, actif ou une preuve sportive trop vague. Aucune preuve suffisante de sport intensif, compétitif, d’entraînement soutenu ou de musculature athlétique.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Boulangère : métier artisanal impliquant préparation, manutention et station debout prolongée. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 38 ans, profession Boulangère.",True,True,38.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Joaquina présente le candidat dans la catégorie FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Boulangère,Joaquina — profession : Boulangère.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,STRICT_REAUDIT_NO_SUFFICIENT_ATHLETIC_EVIDENCE,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Jody,,32 ans,,"Éliminée [ 65 ] [source secondaire souhaitée] , [ 66 ] [source secondaire souhaitée] , [ 67 ] [source secondaire souhaitée] , [ 68 ] [source secondaire souhaitée]",14,0.565217,,"Éliminée [ 65 ] [source secondaire souhaitée] , [ 66 ] [source secondaire souhaitée] , [ 67 ] [source secondaire souhaitée] , [ 68 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,14,,False,,False,False,14.0,STANDARD,1,False,14,2026-07-21T03:43:47.155586,jody,KL32::jody,,,,,,,,,,,0.0,"Réaudit strict : le score antérieur reposait principalement sur un métier manuel, actif ou une preuve sportive trop vague. Aucune preuve suffisante de sport intensif, compétitif, d’entraînement soutenu ou de musculature athlétique.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Ostréicultrice : métier manuel de terrain directement physique. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 32 ans, profession Ostréicultrice.",True,True,32.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Jody présente le candidat dans la catégorie FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Ostréicultrice,Jody — profession : Ostréicultrice.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,STRICT_REAUDIT_NO_SUFFICIENT_ATHLETIC_EVIDENCE,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Laurent,,48 ans,,"Éliminé [ 69 ] [source secondaire souhaitée] , [ 70 ] [source secondaire souhaitée] , [ 71 ] [source secondaire souhaitée] , [ 72 ] [source secondaire souhaitée]",15,0.608696,,"Éliminé [ 69 ] [source secondaire souhaitée] , [ 70 ] [source secondaire souhaitée] , [ 71 ] [source secondaire souhaitée] , [ 72 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,15,,False,,False,False,15.0,STANDARD,1,False,15,2026-07-21T03:43:47.155586,laurent,KL32::laurent,,,,,,,,,,,0.0,"Profession d’enseignement sans sport intensif, musculature ou activité physique directe documentée. Le score proposé est donc 0.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Profession d’enseignement sans sport intensif, musculature ou activité physique directe documentée. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 48 ans, profession Professeur d’histoire-géographie.",True,True,48.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil de Laurent présente le candidat dans la catégorie MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Professeur d’histoire-géographie,Laurent — profession : Professeur d’histoire-géographie.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Alix,,28 ans,,"Éliminée [ 73 ] [source secondaire souhaitée] , [ 74 ] [source secondaire souhaitée] , [ 75 ] [source secondaire souhaitée] , [ 76 ] [source secondaire souhaitée]",16,0.652174,,"Éliminée [ 73 ] [source secondaire souhaitée] , [ 74 ] [source secondaire souhaitée] , [ 75 ] [source secondaire souhaitée] , [ 76 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,16,,False,,False,False,16.0,STANDARD,1,False,16,2026-07-21T03:43:47.155586,alix,KL32::alix,,,,,,,,,,,1.0,Coach sportive et pompier volontaire : deux activités directement physiques. Cet élément satisfait le critère positif.,"https://kohlanta.fandom.com/fr/wiki/Vuro | Coach sportive et pompier volontaire : deux activités directement physiques. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 28 ans, profession Coach sportive.",True,True,28.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Alix présente le candidat dans la catégorie FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Coach sportive,Alix — profession : Coach sportive.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,,HIGH,MULTIPLE_QUALIFYING_INDICATORS,,1,1,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Fabrice,,54 ans,,"Éliminé [ 77 ] [source secondaire souhaitée] , [ 78 ] [source secondaire souhaitée] , [ 79 ] [source secondaire souhaitée] , [ 80 ] [source secondaire souhaitée]",17,0.695652,,"Éliminé [ 77 ] [source secondaire souhaitée] , [ 78 ] [source secondaire souhaitée] , [ 79 ] [source secondaire souhaitée] , [ 80 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,17,,False,,False,False,17.0,STANDARD,1,False,17,2026-07-21T03:43:47.155586,fabrice,KL32::fabrice,,,,,,,,,,,0.0,"Réaudit strict : le score antérieur reposait principalement sur un métier manuel, actif ou une preuve sportive trop vague. Aucune preuve suffisante de sport intensif, compétitif, d’entraînement soutenu ou de musculature athlétique.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Garagiste : métier manuel impliquant interventions mécaniques et efforts physiques réguliers. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 54 ans, profession Garagiste.",True,True,54.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil de Fabrice présente le candidat dans la catégorie MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Garagiste,Fabrice — profession : Garagiste.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,STRICT_REAUDIT_NO_SUFFICIENT_ATHLETIC_EVIDENCE,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Ava,,26 ans,,"Éliminée [ 81 ] [source secondaire souhaitée] , [ 82 ] [source secondaire souhaitée] , [ 83 ] [source secondaire souhaitée] , [ 84 ] [source secondaire souhaitée]",18,0.73913,,"Éliminée [ 81 ] [source secondaire souhaitée] , [ 82 ] [source secondaire souhaitée] , [ 83 ] [source secondaire souhaitée] , [ 84 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,18,,False,,False,False,18.0,STANDARD,1,False,18,2026-07-21T03:43:47.155586,ava,KL32::ava,,,,,,,,,,,0.0,La propriété et gestion d’un fast-food ne démontrent pas à elles seules une activité physique supérieure à la moyenne. Le score proposé est donc 0.,"https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | La propriété et gestion d’un fast-food ne démontrent pas à elles seules une activité physique supérieure à la moyenne. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 26 ans, profession Propriétaire d’un fast-food.",True,True,26.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Ava présente le candidat dans la catégorie FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Propriétaire d’un fast-food,Ava — profession : Propriétaire d’un fast-food.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,NO_QUALIFYING_PHYSICAL_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Angélique,,26 ans,,"Éliminée [ 85 ] [source secondaire souhaitée] , [ 86 ] [source secondaire souhaitée] , [ 87 ] [source secondaire souhaitée] , [ 88 ] [source secondaire souhaitée]",19,0.782609,,"Éliminée [ 85 ] [source secondaire souhaitée] , [ 86 ] [source secondaire souhaitée] , [ 87 ] [source secondaire souhaitée] , [ 88 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,19,,False,,False,False,19.0,STANDARD,1,False,19,2026-07-21T03:43:47.155586,angélique,KL32::angélique,,,,,,,,,,,0.0,"Le métier de serveuse implique de l’activité, mais la méthodologie exige un indicateur physique plus fort ou explicitement sportif. Le score proposé est donc 0.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Le métier de serveuse implique de l’activité, mais la méthodologie exige un indicateur physique plus fort ou explicitement sportif. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 26 ans, profession Serveuse.",True,True,26.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Angélique présente le candidat dans la catégorie FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Serveuse,Angélique — profession : Serveuse.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,NO_QUALIFYING_PHYSICAL_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Dorian,,30 ans,,"Éliminé [ 89 ] [source secondaire souhaitée] , [ 90 ] [source secondaire souhaitée] , [ 91 ] [source secondaire souhaitée] , [ 92 ] [source secondaire souhaitée]",20,0.826087,,"Éliminé [ 89 ] [source secondaire souhaitée] , [ 90 ] [source secondaire souhaitée] , [ 91 ] [source secondaire souhaitée] , [ 92 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,20,,False,,False,False,20.0,STANDARD,1,False,20,2026-07-21T03:43:47.155586,dorian,KL32::dorian,,,,,,,,,,,1.0,"Athlète de haut niveau et champion de France du 3 000 m steeple, avec entraînement intensif et pratique compétitive.",MANUAL_RESEARCH_DORIAN_3000M_STEEPLE,True,True,30.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil de Dorian présente le candidat dans la catégorie MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Contrôleur de train,Dorian — profession : Contrôleur de train.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,,HIGH,STRICT_MANUAL_VALIDATED_POSITIVE,,1,1,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Lola,,23 ans,,"Éliminée [ 93 ] [source secondaire souhaitée] , [ 94 ] [source secondaire souhaitée] , [ 95 ] [source secondaire souhaitée] , [ 96 ] [source secondaire souhaitée]",21,0.869565,,"Éliminée [ 93 ] [source secondaire souhaitée] , [ 94 ] [source secondaire souhaitée] , [ 95 ] [source secondaire souhaitée] , [ 96 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,21,,False,,False,False,21.0,STANDARD,1,False,21,2026-07-21T03:43:47.155586,lola,KL32::lola,,,,,,,,,,,0.0,"Le profil disponible ne documente aucun sport intensif, aucune musculature ni profession physique directe. Le score proposé est donc 0.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Le profil disponible ne documente aucun sport intensif, aucune musculature ni profession physique directe. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 23 ans, profession Étudiante en marketing.",True,True,23.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Lola présente le candidat dans la catégorie FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Étudiante en marketing,Lola — profession : Étudiante en marketing.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Loïc,,20 ans,,"Éliminé [ 97 ] [source secondaire souhaitée] , [ 98 ] [source secondaire souhaitée] , [ 99 ] [source secondaire souhaitée] , [ 100 ] [source secondaire souhaitée]",22,0.913043,,"Éliminé [ 97 ] [source secondaire souhaitée] , [ 98 ] [source secondaire souhaitée] , [ 99 ] [source secondaire souhaitée] , [ 100 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,True,True,False,22,,False,,False,False,22.0,STANDARD,1,False,22,2026-07-21T03:43:47.155586,loïc,KL32::loïc,,,,,,,,,,,1.0,Passion et pratique documentées des sports extrêmes avant Koh-Lanta.,https://www.gala.fr/stars_et_gotha/loic_koh-lanta_les_4_terres,True,True,20.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,MALE,Le tableau de saison présente Loïc dans la distribution des candidats.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Intérimaire,Loïc — profession : Intérimaire.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_PARTIAL,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,,HIGH,STRICT_MANUAL_VALIDATED_POSITIVE,,1,1,MANUAL_USER_VALIDATION
KL32,Koh-Lanta : Les 4 Terres,2020,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,Brice,,22 ans,,"Finaliste [ 101 ] [source secondaire souhaitée] , [ 102 ] [source secondaire souhaitée] , [ 103 ] [source secondaire souhaitée]",23,0.956522,,"Finaliste [ 101 ] [source secondaire souhaitée] , [ 102 ] [source secondaire souhaitée] , [ 103 ] [source secondaire souhaitée]",FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Les_4_Terres,False,True,False,23,,False,,False,False,23.0,STANDARD,1,False,23,2026-07-21T03:43:47.155586,brice,KL32::brice,,,,,,,,,,,0.0,"Profession médiatique sans sport intensif, musculature ou activité physique directe documentée. Le score proposé est donc 0.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Profession médiatique sans sport intensif, musculature ou activité physique directe documentée. || https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres | Tableau de saison : 22 ans, profession Animateur radio.",True,True,22.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_4_Terres,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil de Brice présente le candidat dans la catégorie MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Animateur radio,Brice — profession : Animateur radio.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur les tableaux de saison et les profils individuels disponibles. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
